,연관키워드,월간검색수_PC,월간검색수_모바일,월평균클릭수_PC,월평균클릭수_모바일,월평균클릭률_PC,월평균클릭률_모바일,월평균노출광고수,경쟁정도
1120,바디크림,1480.0,7670.0,4.3,39.8,0.31,0.55,15,3
1141,디퓨저,14100.0,42400.0,29.9,391.0,0.23,0.99,15,3
1201,바디로션추천,2770.0,29900.0,4.5,87.8,0.17,0.31,15,3
1206,바디로션,13200.0,87700.0,15.7,414.0,0.13,0.5,15,3
1224,디퓨저추천,1350.0,6950.0,3.4,62.5,0.27,0.96,15,3
1230,베이비페어,12100.0,83200.0,7.1,108.8,0.07,0.15,15,3
1290,액체세제,1800.0,11500.0,3.7,80.5,0.22,0.74,15,3
1296,수저세트,4710.0,33400.0,10.9,291.0,0.25,0.93,15,3
1299,페브리즈,6000.0,19300.0,2.5,103.0,0.05,0.57,15,3
1301,자동차커버,2040.0,7690.0,9.1,125.3,0.48,1.74,15,3
1303,유아로션,1240.0,5250.0,1.4,22.2,0.12,0.45,15,3
1310,모기약,1290.0,5150.0,1.9,30.3,0.17,0.65,15,3
1311,탈모샴푸,10900.0,74000.0,35.5,531.5,0.35,0.77,15,3
1313,탈모샴푸1위,1420.0,12600.0,6.1,296.2,0.45,2.49,15,3
1314,맥주효모샴푸,4470.0,34200.0,28.1,636.4,0.66,1.95,15,3
1315,탈모샴푸추천,1240.0,15800.0,3.5,82.0,0.3,0.57,15,3
1317,약산성샴푸,1820.0,37200.0,5.2,118.3,0.31,0.39,15,3
1319,두피에센스,1320.0,9130.0,1.1,37.8,0.09,0.45,15,3
1323,두피샴푸,1200.0,10600.0,3.2,41.0,0.28,0.41,15,3
1326,탈모예방,1520.0,13700.0,3.5,116.3,0.24,0.9,15,3
1328,샴푸추천,3940.0,32300.0,9.9,280.3,0.27,0.93,15,3
1329,두피스케일링,2270.0,17700.0,6.6,162.8,0.31,0.98,15,3
1330,지루성두피염샴푸,2210.0,14400.0,12.2,314.0,0.58,2.34,15,3
1331,헤어트리트먼트,2440.0,19100.0,9.9,102.3,0.43,0.57,15,3
1334,린스,1740.0,11300.0,1.4,45.8,0.09,0.43,15,3
1339,TS샴푸,7190.0,49900.0,24.4,909.0,0.37,1.95,15,3
1340,지성샴푸,1560.0,10100.0,3.4,86.8,0.23,0.91,15,3
1343,미용실샴푸,1780.0,15800.0,5.0,205.5,0.3,1.39,15,3
1344,탈모,6540.0,31500.0,10.4,110.8,0.17,0.38,15,3
1351,비듬샴푸,3250.0,26400.0,9.5,263.0,0.31,1.06,15,3
1354,정수리탈모,1830.0,18000.0,2.3,63.8,0.14,0.38,15,3
1370,올리브영샴푸,1100.0,6730.0,1.1,46.3,0.11,0.74,11,2
1402,원형탈모,1740.0,14800.0,1.1,66.0,0.07,0.48,15,3
1407,M자탈모,1090.0,9360.0,1.5,29.5,0.14,0.34,15,3
1412,헤어토닉,1380.0,8280.0,2.5,44.8,0.19,0.58,15,3
1497,피부,2310.0,7320.0,1.8,3.5,0.09,0.06,15,3
1543,비오틴,10300.0,252100.0,23.6,1529.0,0.24,0.64,15,3
1551,맥주효모,6520.0,50000.0,33.9,994.5,0.55,2.12,15,3
1601,대용량샴푸,1250.0,5540.0,2.8,38.8,0.24,0.75,15,3
1631,두피관리,1030.0,5580.0,4.3,67.4,0.45,1.31,15,3
